id_phen,TT,HS,GL,SSI
1101,0,0.007316580167797368,0.007316580167797368,0.0
1101,1,0.016806308011892528,0.016806308011892528,0.0
1101,2,0.026296035855987686,0.026296035855987686,0.0
1101,3,0.03578576370008285,0.03578576370008285,0.0
1101,4,0.04527549154417801,0.04527549154417801,0.0
1101,5,0.05476521938827317,0.05476521938827317,0.0
1101,6,0.06425494723236833,0.06425494723236833,0.0
1101,7,0.07374467507646348,0.07374467507646348,0.0
1101,8,0.08323440292055864,0.08323440292055864,0.0
1101,9,0.0927241307646538,0.0927241307646538,0.0
1101,10,0.10221385860874896,0.10221385860874896,0.0
1101,11,0.11170358645284412,0.11170358645284412,0.0
1101,12,0.12119331429693929,0.12119331429693929,0.0
1101,13,0.13068304214103446,0.13068304214103446,0.0
1101,14,0.14017276998512962,0.14017276998512962,0.0
1101,15,0.14966249782922478,0.14966249782922478,0.0
1101,16,0.15915222567331994,0.15915222567331994,0.0
1101,17,0.1686419535174151,0.1686419535174151,0.0
1101,18,0.17813168136151025,0.17813168136151025,0.0
1101,19,0.1876214092056054,0.1876214092056054,0.0
1101,20,0.19711113704970057,0.19711113704970057,0.0
1101,21,0.20660086489379573,0.20660086489379573,0.0
1101,22,0.21609059273789089,0.21609059273789089,0.0
1101,23,0.22558032058198604,0.22558032058198604,0.0
1101,24,0.23507004842608123,0.23507004842608123,0.0
1101,25,0.2445597762701764,0.2445597762701764,0.0
1101,26,0.2540495041142715,0.2540495041142715,0.0
1101,27,0.26353923195836665,0.26353923195836665,0.0
1101,28,0.27302895980246183,0.27302895980246183,0.0
1101,29,0.28251868764655697,0.28251868764655697,0.0
1101,30,0.29200841549065215,0.29200841549065215,0.0
1101,31,0.3014981433347473,0.3014981433347473,0.0
1101,32,0.31098787117884247,0.31098787117884247,0.0
1101,33,0.32047759902293765,0.32047759902293765,0.0
1101,34,0.3299673268670328,0.3299673268670328,0.0
1101,35,0.33945705471112797,0.33945705471112797,0.0
1101,36,0.3489467825552231,0.3489467825552231,0.0
1101,37,0.3584365103993183,0.3584365103993183,0.0
1101,38,0.3679262382434134,0.3679262382434134,0.0
1101,39,0.3774159660875086,0.3774159660875086,0.0
1101,40,0.38690569393160373,0.38690569393160373,0.0
1101,41,0.3963954217756989,0.3963954217756989,0.0
1101,42,0.40588514961979405,0.40588514961979405,0.0
1101,43,0.41537487746388924,0.41537487746388924,0.0
1101,44,0.42486460530798437,0.42486460530798437,0.0
1101,45,0.43435433315207955,0.43435433315207955,0.0
1101,46,0.4438440609961747,0.4438440609961747,0.0
1101,47,0.45333378884026987,0.45333378884026987,0.0
1101,48,0.46282351668436505,0.46282351668436505,0.0
1101,49,0.4723132445284602,0.4723132445284602,0.0
1101,50,0.48180297237255537,0.48180297237255537,0.0
1101,51,0.4912927002166505,0.4912927002166505,0.0
1101,52,0.5007824280607457,0.5007824280607457,0.0
1101,53,0.5102721559048409,0.5102721559048409,0.0
1101,54,0.519761883748936,0.519761883748936,0.0
1101,55,0.5292516115930311,0.5292516115930311,0.0
1101,56,0.5387413394371263,0.5387413394371263,0.0
1101,57,0.5482310672812215,0.5482310672812215,0.0
1101,58,0.5577207951253166,0.5577207951253166,0.0
1101,59,0.5672105229694118,0.5672105229694118,0.0
1101,60,0.576700250813507,0.576700250813507,0.0
1101,61,0.5861899786576021,0.5861899786576021,0.0
1101,62,0.5956797065016972,0.5956797065016972,0.0
1101,63,0.6051694343457924,0.6051694343457924,0.0
1101,64,0.6146591621898876,0.6146591621898876,0.0
1101,65,0.6241488900339828,0.6241488900339828,0.0
1101,66,0.633638617878078,0.633638617878078,0.0
1101,67,0.643128345722173,0.643128345722173,0.0
1101,68,0.6526180735662682,0.6526180735662682,0.0
1101,69,0.6621078014103634,0.6621078014103634,0.0
